"View Detail","Federal Fiscal Year","CCMP Action","Project Name","Describe Activities Funded","Role Description","Admin Op","Public Ed","Reporting Year","Land Acq","Non Pt","Mon Res","Restor","Sewer","Stormw","Wastew","Other","Fed Cash","Federal In Kind","State Cash","State In Kind","Local Cash","Local In Kind","Private Cash","Private In Kind","Total Cash","Total In Kind","NEP Comments","HQ Comments","Region Comments","NEP Status","Region","State","NEP Name","HQ Status","Region Status","Role Name","Creation Date","Last Modified"
"3638","2011","WQ-1, BH-1","Old Tampa Bay Management Plan","The Old Tampa Bay segment has been identified as an area of primary concern through several Tampa Bay Estuary Program (TBEP) research initiatives and advisory committee recommendations. Unlike the other six major bay segments of Tampa Bay, periodic poor water quality conditions and limited seagrass expansion are still observed in Old Tampa Bay. Recent results from a cooperative project with the TBEP (Old Tampa Bay/Safety Harbor Restoration Project - W317), two Pinellas County Environmental Fund supported studies in the Feather Sound region of Old Tampa Bay (TBEP Tech. Pub. #07-04 and #03-07), and the reoccurrence of a spring/summer algae bloom in the upper portions of Tampa Bay during 2008 and 2009 indicate that a more comprehensive assessment is needed for this sub-watershed and bay segment. Four separate projects are included in this funding agreement.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","40","60","0","0","0","0","0","0","0","1518995","0","0","0","0","0","1518995","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","22-AUG-2011 12:48PM","22-AUG-2011 12:48PM"
"3637","2011","WQ-1 – Implement Nitrogen Management Goals for Tampa Bay, BH-8 – Expand Habitat Mapping and Monitoring, PE-1 – Public Involvement","Tampa Bay Estuary Atlas 2010-2011","The Atlas consolidates a wide variety of bay-related information from multiple agencies and disseminates the information to the public, decision makers, and the scientific community. The Atlas is an interactive web site designed to be make science and watershed management understandable to all stakeholders.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","57063","0","0","0","57063","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","22-AUG-2011 12:52PM","22-AUG-2011 12:52PM"
"3636","2011","BH-1, WQ-1, PE-1","2010-2011 Cooperative Agreement and Annual Workplan","CCMP implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Tech Support and Data Management. Seagrass Restoration Masterplan. Tidal Tributary Survey. Seagrass scar reduction. NEP's Oil Spill Report. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter. Climate Change into TBEP Goals","Indicates that the NEP played a central role in obtaining the leveraging resources","39","5","0","0","0","32","24","0","0","0","0","0","0","138335","0","671665","0","0","0","810000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","22-AUG-2011 10:46AM","22-AUG-2011 10:46AM"
"3376","2010","WQ-1 – Implement Nitrogen Management Goals for Tampa Bay, BH-8 – Expand Habitat Mapping and Monitoring, PE-1 – Public Involvement","Tampa Bay Estuary Atlas","The Atlas consolidates a wide variety of bay-related information from multiple agencies and disseminates the information to the public, decision makers, and the scientific community. The Atlas is an interactive web site designed to be make science and watershed management understandable to all stakeholders.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","57062","0","0","0","57062","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","20-AUG-2010 09:06AM","20-AUG-2010 09:06AM"
"7197","2010","BH-1","Rivergarden Shoreline Restoration Project","Riparian shoreline located on the Hillsborough River in Hillsborough County. The shoreline was regraded to a more gentle slope for stabilization and erosion abatement. Rip rap was installed at the toe of slope in some areas to dissipate boat wake action. Native plantings were installed throughout.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000","0","0","0","0","0","1000000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 12:41PM","26-AUG-2010 12:41PM"
"7196","2010","WQ-1, BH-1","Mac Dill Phase III Seagrass Transplanting Project","A Tampa Bay Watch project transplanting seagrass (Syringodium filiforme) from a donor location in Tampa Bay to project site. This project will enhance and restore seagrass in areas of historical presence by transplanting seagrass (Syringodium filiforme) from a donor location in Tampa Bay.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","40000","0","0","0","0","0","0","0","40000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 01:41AM","26-AUG-2010 01:41AM"
"3630","2010","PE-1","Regional Fertilizer Education","A primary goal of the Tampa Bay Estuary Program is improving water quality by reducing nitrogen loadings to the bay. Residential fertilizer is a significant source of nitrogen to the bay, accounting for about 20% of total loadings, yet this source has received little attention to date outside of education programs focusing on voluntary reductions in fertilizer use. Because of the increasing costs of treating stormwater from urban areas, TBEP was asked by its Policy Board to coordinate development of regional guidelines for non-agricultural fertilizer use. Those guidelines were subsequently adopted in the form of a Model Ordinance which all area governments are encouraged to pass to ensure regional consistency for both educational efforts, and certification/licensing of lawn care professionals. Several governments are expected to adopt the ordinance this year, with phased-in implementation timelines of 6 months-2 years.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","100","0","0","0","0","0","0","0","0","0","74154","0","0","0","0","0","0","0","74154","0","-","21/10/10 10:04 : Tim Jones : PCEF = Pinellas County Environmental Foundation? If so, why is this Federal funding? It sounds like local.  20/10/10 15:08 : Tim Jones : No funding is included in this submission. ","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","20-AUG-2010 09:23AM","20-AUG-2010 09:23AM"
"3629","2010","BH-1, WQ-1, PE-1","2009-2010 Cooperative Agreement and Annual Workplan","CCMP action plan implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Technical Support and Data Management. Seagrass Restoration Masterplan. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter. Climate Change into TBEP Goals","Indicates that the NEP played a central role in obtaining the leveraging resources","53","7","0","0","0","13","0","0","22","0","5","0","0","138335","264141","286665","0","0","0","425000","264141","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","19-JUL-2010 09:43AM","19-JUL-2010 09:43AM"
"3628","2010","BH-1, WQ-1","Oyster Reef Shoreline Stabilization Phase IV","A partner project with DOD, MacDill, USFWS and Hillsborough County installed concrete oyster domes (reef balls) within the tidal flat zone approximately 50 feet seaward of the high tide line. Domes were placed base to base to create a solid substrate roughly 10 feet wide on which oysters could establish. The project constructed 1,890 linear feet of oyster reef using oyster domes (20,00 square feet in area) to protect approximately 1,600 linear feet of shoreline. Gaps were built into the reef to permit ingress/egress by marine life. The oyster reef helps reduce wave energy and trap sediment, eventually creating conditions suitable for establishment of salt marsh. A follow-on project will construct an additional 1,290 linear feet (4,300 square feet) of additional oyster habitat through the installation of 9,800 oyster shell bags. Eventually the site will be planted with marsh grass to further stabilize the eroding coastal system.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","355000","0","0","0","20000","0","0","0","375000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 01:04AM","26-AUG-2010 01:04AM"
"3627","2010","BH-1, IS-1","Ekker Restoration Project","A SWFWMD/Hillsborugh project involving a freshwater wetland and upland restoration project along Bullfrog Creek in Hillsborough County near Tampa Bay. Historical pine flatwoods and freshwater wetlands have been converted to aquaculture (tropical fish farm); re-worked site to a freshwater wetland with fringing uplands. Project also contains establishment of 5 acres of coastal uplands.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","0","0","1359718","0","0","0","0","0","1359718","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 12:46PM","26-AUG-2010 12:46PM"
"3626","2010","BH-1","Stewart Middle School Shoreline Restoration","Riparian shoreline adjacent to the school which is located on the Hillsborough River in Hillsborough County. The shoreline of the project was regarded to a more gentle 4:1/3:1 slope for stabilization. Rip rap was installed at the toe of slope to dissipate boat wake action. Geoweb walls were constructed at two locations for bank stabilization where regrading was not possible. A stormwater retention pond was created at the northwest corner to capture runoff from the school and track areas. Native plants were installed throughout.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","0","0","250000","0","0","0","0","0","250000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 12:38PM","26-AUG-2010 12:38PM"
"3360","2010","WQ-1- Bay Water Quality, FI-1 – Establish and Maintain Seasonal Freshwater Flows, BH-1 – Implement the Tampa Bay Master Plan","Tampa Bay Tidal Tributaries Habitat Initiative: Implementing the Recommendations","Management recommendations from the recently completed Tampa Bay Tidal Tributary Habitat Initiative Project (Sherwood 2008) indicated that enhancing the value of these systems was dependent upon their physical and hydrologic connectivity with adjacent bay waters and upstream habitats. In Tampa Bay, there are more than 150 named and unnamed tidal tributaries. A vast majority of these systems have some actively managed or remnant salinity barrier structure (weirs, elevated culverts, etc.) within their tidal extent which serve to impede movement of estuarine biota or limit hydrologic exchange with the watershed. Little information is available that documents the extent of these structures within the tidal portions of creeks and tributaries flowing to Tampa Bay. This information will be needed to fully implement the recommendations set forth from the Tidal Tributary Project.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","100","0","0","0","0","20000","0","0","0","0","0","0","0","20000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","20-AUG-2010 09:12AM","20-AUG-2010 09:12AM"
"3359","2010","WQ-1","NMC Allocation Assessment","Development of fair and equitable nitrogen allocations to members of the Tampa Bay Nitrogen Management Consortium will be undertaken by reallocating nitrogen loads to the major segments of Tampa Bay. Waste Load Allocations (WLAs) incorporating point source permitted facilities and MS4 systems, and Load Allocations for each bay segment will be developed. More than 25 public and private consortium partners will help fund and guide the development of allocations. An important element of this project will be the incorporation of “guiding principles” in the collective determination of WLAs for individual facilities. The final product will be an Assessment and Allocation report defining allocations to the major bay segments in order to continue to achieve reasonable assurance from the FDEP that these bay segments will maintain adequate water quality and designated uses.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","50","50","0","0","0","0","0","30000","0","0","0","30000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","19-JUL-2010 10:15AM","19-JUL-2010 10:15AM"
"3358","2010","WQ-1","2012 Tampa Bay Reasonable Assurance Update","Consistent with the 5-year timeframes to update the State’s Reasonable Assurance (RA) determination for the Tampa Bay estuary that water quality criteria related to nutrients will continue to be attained, the Tampa Bay Estuary Program in coordination with the Tampa Bay Nitrogen Management Consortium will develop updated RA documentation to submit to the Florida Department of Environmental Protection (FDEP) in early 2013. The 2008-2012 RA Update will include documentation that builds upon the development of nitrogen load allocations for all major sources in Tampa Bay that were summarized in the 2009 RA Addendum. The purpose of the updated document will be to 1) provide an update on implementation of the Tampa Bay Nitrogen Management Strategy outlined in the 2002 and 2007 RA submittals to FDEP; 2) provide adequate documentation to allow FDEP a finding of Reasonable Progress pursuant to Florida Administrative Code 62-303.600; 3) provide documentation that bay segment specific nutrient response thresholds are being maintained as a result of compliance with wasteload and load allocations developed in the 2009 RA Addendum; and 4) request an extension of the determination that Tampa Bay’s Nitrogen Management Strategy will continue to provide the State with reasonable assurance that impairment of designated uses related to nutrients in Tampa Bay will be adequately addressed and managed.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","30","0","0","0","40","30","0","0","0","0","0","15500","0","0","0","15500","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","20-AUG-2010 10:58AM","20-AUG-2010 10:58AM"
"3444","2010","WQ-1, BH-1, PE-1","Specialty License Plate Bay Mini-Grants 2009-2010","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","103686","0","0","0","0","1909","103686","1909","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","23-AUG-2010 12:55PM","23-AUG-2010 12:55PM"
"3443","2010","WQ-1, BH-1","Whiskey Stump Key Oyster Bar Creation Project","A Tampa Bay Watch project involving the creation of a oyster shell bar along shoreline of mangrove island located in Hillsborough County. Project will protect/improve/provide habitat for fish/shellfish as well as provide shoreline stabilization and enhancement.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","0","0","0","0","45000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 01:33AM","26-AUG-2010 01:33AM"
"3427","2010","WQ-1, BH-1","Fort De Soto North Beach","Tampa Bay Watch and volunteers participated in a restoration project at Fort DeSoto Park to restore intertidal wetland habitat. Salt marsh (Spartina alterniflora) is utilized for shoreline stabilization and habitat enhancement at the project location.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","5707","0","0","0","0","0","0","0","5707","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","26-AUG-2010 01:25AM","26-AUG-2010 01:25AM"
"3426","2010","WQ-1 Implement the Nitrogen Management Strategy for Tampa Bay, BH-1 Implement the Tampa Bay Master Plan for Habitat Restoration and Protection, PE-1 Promote Public Involvement in Bay Restoration and Protection","Feather Sound Tidal Wetland Restoration Project","The Feather Sound (FS) Tidal Wetland Restoration Project aims to improve water quality and support seagrass growth in western Old Tampa Bay through the restoration of tidal wetlands. The project will include restoration of natural hydrology, removal of exotic species and planting of native marsh species, utilizing community volunteers, in the fringing tidal wetland system to maximize the ability of mangroves and marshes to assimilate nutrients, specifically nitrogen, from non-point sources. Initial designs include the restoration of ~10 acres of salt barren habitat, a priority coastal habitat identified in the Tampa Bay Habitat Master Plan Update (2010). The project will also include the creation of fresh and brackish water wetlands, exotic species removal, and native littoral planting at a nearby golf course that drains to Feather Sound, to naturally treat reclaimed water used for irrigation on the golf course and stormwater runoff from the surrounding residential area. Additionally, the created streams and littoral plantings will provide habitat for birds and other wildlife, while reducing fertilizer and water requirements on the course.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","50","50","0","0","0","0","0","0","0","0","100000","0","0","0","100000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","20-AUG-2010 09:53AM","20-AUG-2010 09:53AM"
"2564","2009","BH-1","Cockroach Bay Saltern Restoration Project","This project seeks to restore the hydrology on land recently purchased by the Hillsborough County Environmental Lands Acquisition and Protection Program (ELAPP) to be added to the Cockroach Bay Aquatic Preserve on Tampa Bay. The project location is adjacent to the Cockroach Bay Aquatic Preserve near Ruskin, Florida on the east side of Tampa Bay (Gulf Coast of Florida) on land owned by Hillsborough County Environmental Lands Acquisition and Protection Program (ELAPP). The specific parcel is on the south side of Cockroach Bay Rd. on folio numbers 0327110000 and 0327080000. The area contains approximately 10 acres of saltern habitat. Funding for this project will be used to conduct an engineering survey of the property and to fill in drainage ditches and remove berms to restore the historic sheet flow from the surrounding upland and high marsh areas to the saltern sites. A 100 foot buffer area will be established where exotic plants will be removed to lessen the chance to re-establish in the filled ditch areas. This proposal is part of a larger scale restoration project that encompasses this site and an adjacent site.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","25000","0","0","0","0","0","0","0","25000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","27-AUG-2009 03:33AM","27-AUG-2009 03:33AM"
"2677","2009","TX-1, BH-8","McKay Bay Sediment Quality Action Plan Development","The Tampa Bay Sediment Quality Assessment Group (SQAG), which is organized through the TBEP, identified 9 priority areas within Tampa Bay for development of sediment quality action plans. McKay Bay, an important estuarine habitat located in a heavily industrialized and urbanized setting in northeast Hillsborough Bay, has been ranked as the highest priority area for additional research and development of an action plan during an October 2007 SQAG meeting. TBEP acquired additional grant funding ($55,000) from the EPC Pollution Recovery Fund to develop a Sediment Quality Action Plan for McKay Bay in October 2008. The major objectives of this partially grant-funded project will be to: 1. Refine the spatial extent, volume, and potential sources of sediment contamination in the McKay Bay estuary using a phased sampling approach, and  2. Develop a detailed action plan to address the existing sediment contamination present in this area based upon the refined assessment.","Indicates that the NEP played a central role in obtaining the leveraging resources","9","0","0","0","0","91","0","0","0","0","0","0","0","0","0","55000","0","0","0","55000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","06-MAR-2009 09:30AM","06-MAR-2009 09:30AM"
"2676","2009","TX-1","McKay Bay Sediment Quality Action Plan Development","McKay Bay, an important estuarine habitat located in a heavily industrialized and urbanized setting in northeast Hillsborough Bay, has been ranked as the highest priority area for additional research and development of an action plan during an October 2007 SQAG meeting. The attached plan serves as the next steps in achieving the recommendations adopted by the SQAG for McKay Bay. The major objectives of the project will be to: · Refine the spatial extent, volume, and potential sources of sediment contamination in the McKay Bay estuary using a phased sampling approach, and · Develop a detailed action plan to address the existing sediment contamination present in this area based upon the refined assessment.","Indicates that the NEP played a central role in obtaining the leveraging resources","5","0","0","0","0","95","0","0","0","0","0","0","0","0","0","55000","0","0","0","55000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-DEC-2008 09:28AM","18-DEC-2008 09:28AM"
"2675","2009","PE-1","Website ""Donate Now"" button","In 2008, the Tampa Bay Estuary Program added a ""donate now"" button to the TBEP website homepage. The funding from these private donations will be used to support public outreach and education events.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","706","0","706","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","02-JUL-2009 01:37AM","02-JUL-2009 01:37AM"
"2674","2009","PE-1","Tampa Bay Water Atlas","The objective of this project create and implement an online Water Atlas for Tampa Bay and surrounding coastal waters. The Atlas will be developed as a consortium with the primary partners including: the Tampa Bay Estuary Program (TBEP), USGS, Fish and Wildlife Research Institute (FWRI), the University of South Florida (USF), Pinellas and Manatee Counties. The goal of the Atlas is to consolidate surface water related information from multiple agencies and disseminate the information to the public, decision makers, and the scientific community. The Atlas will be available as an interactive web site designed to be make science and watershed management understandable to all stakeholders. The Atlas will serve as an archive of historic data and a continuously improving reference for new water resource information.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","57062","0","0","0","57062","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","02-JUL-2009 01:32AM","02-JUL-2009 01:32AM"
"2673","2009","BH-1, WQ-1, PE-1","2008-2009 Cooperative Agreement and Annual Workplan","CCMP action plan implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Technical Support and Data Management. Seagrass Restoration Masterplan. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter.","Indicates that the NEP played a central role in obtaining the leveraging resources","55","9","0","0","0","5","0","0","0","0","31","0","0","138335","165000","286665","0","0","0","425000","165000","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-JUN-2009 01:20AM","29-JUN-2009 01:20AM"
"2786","2009","WQ-1, BH-1","Feather Sound Tidal Wetland Restoration","TBEP and partners recently completed the Feather Sound Seagrass Recovery Project to identify potential causes of poorer seagrass recovery in Feather Sound, Old Tampa Bay. The results suggest there is no dominant factor controlling seagrass recovery, rather a suite of non-optimal conditions that work synergistically to stress the system. The team recommended a broad-based management approach for nutrients, sediments, pulsed freshwater inputs and toxics. A primary management recommendation was to restore mosquito-ditched mangroves so that water can drain more slowly into the bay and undergo natural treatment. A phased restoration project will consist of: 1. Initial site design and permitting; 2. Restoring natural hydrology of fringing mangrove systems through mosquito-ditch modifications and re-grading to attain correct elevations, restore natural inflow, and improve runoff attenuation runoff by re-routing through enhanced wetland systems; 3. Exotic plant removal/marsh replacement, as necessary adjacent to the mangrove fringe; 4. Salt marsh rehabilitation using community volunteers through the Tampa Bay Watch “Grasses in Classes” program to encourage natural mangrove colonization and additional filtration; 5. Pre- and post-monitoring of water quality, seagrass, and fisheries resources; and 6. Additional stormwater treatment in upland areas, as appropriate and funded through additional grants.","Indicates that the NEP played a central role in obtaining the leveraging resources","5","0","0","0","0","20","50","0","0","0","25","346090","0","0","60000","100000","100000","0","16000","446090","176000","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","06-MAR-2009 09:08AM","06-MAR-2009 09:08AM"
"2785","2009","WQ-1, BH-1","Development of a Coordinated Watershed Approach for Linking Compensatory Mitigation and Tampa Bay Habitat Restoration Goals","The purpose of this project is to explore the concept of using compensatory mitigation, especially in freshwater wetlands, to further the overall habitat restoration and protection goals in the Tampa Bay watershed. Currently, mitigation projects are not counted towards the TBEP habitat goals, although it is recognized that there can be a net habitat gain resulting from mitigation projects. This project will involve various stakeholder organizations, primarily local and state government agencies to work through any legal, policy, and economic limitations to this concept. The overall goals are to develop a framework for including compensatory mitigation in a meaningful way within habitat restoration goals, and to develop appropriate mechanisms to integrate this concept into local and state government plans.","Indicates that the NEP played a central role in obtaining the leveraging resources","5","0","0","0","0","0","0","0","0","0","95","250500","0","0","0","0","0","0","0","250500","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","06-MAR-2009 09:10AM","06-MAR-2009 09:10AM"
"2784","2009","WQ-1","Nitrogen Mgmt. Consortium Allocation Report","Development of fair and equitable nitrogen allocations to members of the Tampa Bay Nitrogen Management Consortium will be undertaken by reallocating nitrogen loads to the major segments of Tampa Bay. Waste Load Allocations (WLAs) incorporating point source permitted facilities and MS4 systems, and Load Allocations for each bay segment will be developed. More than 25 public and private consortium partners will help fund and guide the development of allocations. An important element of this project will be the incorporation of “guiding principles” in the collective determination of WLAs for individual facilities. The final product will be an Assessment and Allocation report defining allocations to the major bay segments in order to continue to achieve reasonable assurance from the FDEP that these bay segments will maintain adequate water quality and designated uses.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","50","50","0","0","0","0","0","10800","0","21700","0","32500","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","02-JUL-2009 01:34AM","02-JUL-2009 01:34AM"
"2783","2009","WQ-1","Enhancing estuarine water quality management through integrating earth science research results: A targeted project for Tampa Bay, Florida.","The present monitoring of estuarine water quality in the Gulf of Mexico is largely based on in situ surveys. These costive and labor intensive efforts may be inadequate to fully characterize short-term status and long-term trends, and thus could lead to biased statistics and decisions. Our first objective is to improve an existing water quality management decision support system (DSS), namely a water quality decision matrix (WQDM), through use of the latest high spatial-temporal satellite (MODIS and others) observations of Tampa Bay (Florida's largest estuary). Water quality data products of turbidity, clarity (through sechi disk depth or SDD), and sea surface temperature (SST) have been developed and validated for this turbid estuary, while others (concentrations of total suspended sediments, chlorophyll-a, colored dissolved organic matter (CDOM), and light availability for benthos) are to be improved through this project. These remote sensing data products, together with region-specific water quality criteria, will be analyzed for water quality status and trends, and the results will be incorporated in the ongoing monitoring programs and DSS to reduce spatial/temporal aliasing and thus improve DSS performance. Our second objective is to establish a remote sensing based DSS for wider applicability beyond Tampa Bay, by using other estuaries (e.g., Mobile Bay in Alabama) for performance evaluation. This will greatly enhance our current monitoring and management capacity for many estuaries where limited or no in situ effort exists. The proposed work addresses two GOMA priority areas: water quality and nutrient reduction. It is specifically designed to address one of the priority issues identified by the GOMA Water Quality Priority Issue Team (Action Plan II, 30 June 2008): ""To provide information about coastal water-resource status and trends that support informed management decisions."" This is also a component of a concerted effort across the Gulf States under the water quality and nutrient reduction themes for this","Indicates that the NEP actively participated in, but did not lead the effort to obtain additional resources","0","0","0","0","0","0","0","0","0","0","0","136520","0","0","0","0","0","0","0","136520","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Significant","30-JUN-2009 02:29AM","30-JUN-2009 02:29AM"
"2652","2009","BH-1, WQ-1","Recovery Act – Lost River Preserve Fisheries Habitat Restoration","The Lost River Preserve restoration project is directly adjacent to the Cockroach Bay Preserve (693-acre) and will restore and enhance 43 acres of historical estuarine habitat. The current condition of the site is a result of the deposition of dredge material from dredging of the adjacent bay bottom to create uplands for residential and agricultural purposes. As a result, the site consists of 25 acres of disturbed (exotic plant species) uplands which were subsequently severely altered by the historic digging of over 225 aquaculture ponds, which were then abandoned. The remainder of the site (18 acres) is comprised of mangrove with relic saltern areas as well as remnant uplands areas (~4 acres) all of which are infested with non-native vegetation. The first task will be to clear the 25 acres areas of the remaining exotic vegetation using heavy machinery, which will commence immediately upon receipt of the NOAA restoration funds. Exotic vegetation within state and federal jurisdictional wetland areas as well as the remnant uplands will be hand-removed. The cleared vegetation will be mulched and recycled onsite as mulching material. The disturbed upland community (~25 acres) will be graded down to estuarine elevations and a portion will also be graded to provide isolated freshwater pools. Once the grades are established the site will be planted with native marsh species; smooth cordgrass (Spartina alterniflora), marsh cordgrass (Spartina patens), and seashore Paspalum (Paspalum vaginatum, for the estuarine portions this will allow natural recruitment of red mangroves (Rhizophora mangle). The freshwater pools will be planted with native freshwater vegetation, needle rush (Juncus, spp) sedges (Carex spp), and sawgrass (Caladium), etc. The remaining upland areas will be planted with live oaks (Quercus virginiana) and sabal palms (Sabal palmetto). The scattered existing palms will be protected or transplanting into the designated upland areas.","Indicates the NEP played a minor role in channeling resources toward CCMP Implementation","0","0","0","0","0","0","0","0","0","0","0","815000","0","200000","0","65000","0","0","0","1080000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Support","06-JUL-2009 09:13AM","06-JUL-2009 09:13AM"
"2861","2009","WQ-1, BH-1, PE-1","Specialty License Plate Bay Mini-Grants 2008","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","15000","0","150582","0","0","0","3300","0","168882","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-JUN-2009 01:13AM","29-JUN-2009 01:13AM"
"2567","2009","BH-1, PE-1","Bay Mini-Grant Habitat Restoration - PCEF","The Bay Mini-Grant Program has enjoyed a successful track record of providing seed funding for several on-going restoration and education projects around the bay. Funding has supported projects such as seahorse studies to migratory bird studies, both of which will produce long-term management recommendation. Funding has also supported sea oat and spartina habitat restoration. Thousands of students and volunteers are not only learning more about restoring the bay, but getting hands-on experience through restoration projects funded in part by the Bay Mini-Grant program. This grant will support up to five habitat restoration projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","100","0","0","0","0","50000","0","0","0","0","0","0","0","50000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","06-MAR-2009 08:56AM","06-MAR-2009 08:56AM"
